data_year,weapon_id,offense_id,nibrs_weapon_id
2022,39,192497470,
2022,41,192497481,
2022,41,192497547,
2022,21,192497610,
2022,41,197298485,
2022,41,197550416,
2022,3,192498369,
2022,41,192498706,
2022,41,192498751,
2022,41,192498755,
2022,1,192498756,
2022,41,192498759,
2022,3,192498760,
2022,1,192498761,
2022,41,192498765,
2022,41,192498773,
2022,3,192498780,
2022,41,192569185,
2022,41,192498787,
2022,1,192499195,
2022,3,192499218,
2022,41,192499748,
2022,32,192499757,
2022,3,192499616,
2022,3,192500640,
2022,41,192797034,
2022,1,192500675,
2022,41,192569186,
2022,41,192500681,
2022,41,192500689,
2022,41,192500692,
2022,39,192797036,
2022,3,192501099,
2022,1,192501106,
2022,41,192501111,
2022,1,192501183,
2022,1,192501186,
2022,41,192501610,
2022,36,197300525,
2022,41,192569188,
2022,41,192502056,
2022,3,192502060,
2022,41,192569190,
2022,41,192502075,
2022,38,192502077,
2022,41,192569193,
2022,3,192551135,
2022,38,192498234,
2022,1,192498236,
2022,41,192498237,
2022,3,192498240,
2022,1,192498241,
2022,41,192498251,
2022,1,192498255,
2022,41,192498656,
2022,41,192498662,
2022,41,192499137,
2022,41,192499139,
2022,41,192499140,
2022,41,192499142,
2022,39,192569194,
2022,41,192499181,
2022,1,192499182,
2022,1,192499185,
2022,38,192499187,
2022,39,192499188,
2022,21,192499526,
2022,1,192499530,
2022,41,202004488,
2022,41,192499533,
2022,1,192499536,
2022,41,192499568,
2022,41,192499571,
2022,39,192499578,
2022,1,192499590,
2022,39,192500532,
2022,41,192500358,
2022,39,192569196,
2022,3,192500366,
2022,41,192500371,
2022,41,192569197,
2022,41,192500382,
2022,38,192500411,
2022,41,192500560,
2022,3,192500584,
2022,1,192501120,
2022,41,192501126,
2022,38,192501130,
2022,1,192501133,
2022,3,192501136,
2022,38,192569625,
2022,41,192501138,
2022,41,192501089,
2022,21,192501572,
2022,1,192501576,
2022,41,192501578,
2022,41,197298492,
2022,42,197298495,
2022,41,197317562,
2022,41,192501593,
2022,41,192501595,
2022,38,192797050,
2022,21,192502036,
2022,1,192502040,
2022,21,192502517,
2022,41,192502520,
2022,1,192502522,
2022,1,192502530,
2022,41,192502533,
2022,41,192502564,
2022,3,192569627,
2022,21,192502992,
2022,41,202004489,
2022,1,192503005,
2022,21,192503008,
2022,1,192503476,
2022,1,192503477,
2022,1,192503484,
2022,41,192503487,
2022,41,192503495,
2022,39,192503500,
2022,41,192797054,
2022,41,192504063,
2022,39,192504087,
2022,41,192504090,
2022,41,197298484,
2022,41,192504104,
2022,41,192504106,
2022,41,192798902,
2022,1,192504120,
2022,41,192504337,
2022,41,192504343,
2022,41,192611421,
2022,41,192611422,
2022,1,192504335,
2022,41,192504341,
2022,41,192504350,
2022,21,192504368,
2022,41,192504736,
2022,21,192504752,
2022,1,192504759,
2022,21,192569631,
2022,41,192504766,
2022,41,197550423,
2022,39,192504774,
2022,41,198052321,
2022,41,192505166,
2022,39,192505168,
2022,41,192505180,
2022,41,192505193,
2022,3,192497459,
2022,41,192497501,
2022,41,192497552,
2022,41,192497553,
2022,41,192497559,
2022,41,192497571,
2022,3,192497576,
2022,3,192497578,
2022,41,192497623,
2022,41,192497628,
2022,41,192569638,
2022,1,192497637,
2022,1,192498274,
2022,41,192569635,
2022,1,192498298,
2022,41,192498334,
2022,39,192498351,
2022,41,197298497,
2022,41,192498357,
2022,41,192498724,
2022,41,202033193,
2022,41,192498746,
2022,1,192498749,
2022,41,192498771,
2022,41,197298500,
2022,41,197317565,
2022,21,192498781,
2022,41,192498785,
2022,41,192499209,
2022,41,192499214,
2022,39,192499224,
2022,1,192569649,
2022,41,192499229,
2022,38,192499595,
2022,41,192499597,
2022,41,192499702,
2022,1,192499710,
2022,41,192499715,
2022,41,192569650,
2022,39,192499738,
2022,1,192499741,
2022,41,192499754,
2022,41,192499758,
2022,41,192499764,
2022,21,192499598,
2022,41,192499604,
2022,41,192499609,
2022,41,192499625,
2022,38,192500601,
2022,41,192500631,
2022,41,192500638,
2022,41,192500641,
2022,41,192500644,
2022,41,192500674,
2022,41,192500677,
2022,41,192802684,
2022,41,192501112,
2022,41,192501179,
2022,39,192501182,
2022,41,192501602,
2022,41,192501604,
2022,1,192501606,
2022,1,192501624,
2022,41,197300460,
2022,41,192502067,
2022,41,192502076,
2022,41,192802735,
2022,1,192569654,
2022,38,192502091,
2022,21,192502093,
2022,41,192569526,
2022,41,192502095,
2022,41,192502096,
2022,41,192502106,
2022,39,192502111,
2022,41,192502120,
2022,39,192502565,
2022,41,192502567,
2022,39,192502569,
2022,1,192502571,
2022,38,192502575,
2022,41,192502945,
2022,41,192502973,
2022,39,192502979,
2022,41,192503013,
2022,1,192551362,
2022,1,192551363,
2022,1,192551373,
2022,21,192551375,
2022,1,192551380,
2022,1,192551388,
2022,21,202048135,
2022,21,202048136,
2022,41,202048137,
2022,36,202048137,
2022,41,197300475,
2022,1,197317569,
2022,1,192556224,
2022,1,192556232,
2022,1,192556233,
2022,41,192556235,
2022,41,192556236,
2022,1,192556239,
2022,41,192556245,
2022,41,192556249,
2022,1,192567146,
2022,21,192567151,
2022,41,192567269,
2022,1,192567271,
2022,1,192567273,
2022,21,192503534,
2022,7,192503545,
2022,41,192503553,
2022,41,192503554,
2022,41,192569590,
2022,41,192503558,
2022,41,192503568,
2022,21,192503569,
2022,1,192503570,
2022,41,192503575,
2022,1,192503577,
2022,3,192503581,
2022,41,192503590,
2022,41,192503591,
2022,1,192503592,
2022,1,192503594,
2022,1,192504121,
2022,1,192504125,
2022,41,192504127,
2022,41,197299710,
2022,41,192569593,
2022,41,192504140,
2022,41,197299713,
2022,41,197299716,
2022,41,192504145,
2022,41,192504147,
2022,41,197299719,
2022,41,197299723,
2022,1,192504159,
2022,41,192504166,
2022,3,192504173,
2022,39,192569603,
2022,41,192504183,
2022,41,192504372,
2022,3,192504374,
2022,41,192504387,
2022,41,197299727,
2022,41,197995002,
2022,41,197299758,
2022,38,197313199,
2022,41,197299759,
2022,41,197299761,
2022,41,197299763,
2022,41,197299766,
2022,3,197313200,
2022,41,197996361,
2022,41,197299777,
2022,41,197299785,
2022,1,197313201,
2022,3,197301408,
2022,3,192504399,
2022,1,192504401,
2022,1,192504407,
2022,41,192504437,
2022,41,192504377,
2022,41,192504778,
2022,41,198052322,
2022,3,192504779,
2022,41,192504803,
2022,41,192504804,
2022,1,192504810,
2022,1,192569987,
2022,1,192504813,
2022,41,197299788,
2022,41,197299795,
2022,41,197301411,
2022,41,197299798,
2022,41,192501164,
2022,38,192501167,
2022,41,192501651,
2022,41,192501652,
2022,39,192805047,
2022,41,192502134,
2022,3,192502146,
2022,1,192502150,
2022,41,192502154,
2022,41,192502162,
2022,1,192502165,
2022,41,192502579,
2022,41,192502581,
2022,1,192805077,
2022,41,192503601,
2022,1,192504208,
2022,1,192504209,
2022,41,192504394,
2022,3,192594549,
2022,1,192459390,
2022,1,192504410,
2022,41,192504427,
2022,41,192504821,
2022,41,192504824,
2022,1,192504828,
2022,21,192504829,
2022,41,192594550,
2022,38,192504832,
2022,21,192504840,
2022,41,192504842,
2022,41,197299804,
2022,41,192505282,
2022,41,192497695,
2022,1,192498827,
2022,41,192594558,
2022,3,192594573,
2022,41,192498843,
2022,41,192498850,
2022,38,192499246,
2022,41,192499277,
2022,39,192499281,
2022,41,192499287,
2022,1,192499289,
2022,3,192499296,
2022,41,192499297,
2022,41,192499300,
2022,41,192499306,
2022,42,197299807,
2022,41,197299812,
2022,41,197299840,
2022,41,197301491,
2022,3,192499312,
2022,41,192499660,
2022,21,192594591,
2022,1,192499771,
2022,39,192501231,
2022,41,192501245,
2022,41,192501675,
2022,41,192501691,
2022,38,192502177,
2022,41,198052396,
2022,38,197299844,
2022,42,197299847,
2022,38,192502198,
2022,21,197996344,
2022,36,192502217,
2022,41,192502222,
2022,41,197996345,
2022,41,192502226,
2022,41,197299865,
2022,41,192502230,
2022,3,192595458,
2022,21,197299871,
2022,1,192503045,
2022,41,192503048,
2022,3,192503054,
2022,41,192503061,
2022,41,192503084,
2022,41,197299875,
2022,41,197996347,
2022,21,197299881,
2022,41,197303020,
2022,41,192500932,
2022,32,192606045,
2022,41,192500939,
2022,32,192500940,
2022,41,197318115,
2022,1,192606047,
2022,41,192501466,
2022,3,192503677,
2022,41,192501481,
2022,39,192503678,
2022,41,192503679,
2022,41,192501486,
2022,41,192501871,
2022,41,192502395,
2022,41,192502399,
2022,41,192502780,
2022,41,192502781,
2022,41,192502796,
2022,41,192503648,
2022,3,192595468,
2022,1,192503656,
2022,41,192502803,
2022,21,192503659,
2022,21,192606048,
2022,1,192611264,
2022,41,192502805,
2022,41,202004497,
2022,41,192503894,
2022,41,192503897,
2022,41,192503899,
2022,41,192504450,
2022,41,192504593,
2022,41,192504452,
2022,41,192504457,
2022,41,192504595,
2022,41,192504466,
2022,41,192497255,
2022,41,192498025,
2022,5,192498694,
2022,41,192498599,
2022,21,192504869,
2022,21,192504870,
2022,41,192504878,
2022,41,192499933,
2022,41,192499945,
2022,21,197318189,
2022,3,197301506,
2022,3,197301508,
2022,41,192505296,
2022,41,192505302,
2022,1,192805312,
2022,41,192611433,
2022,21,197318190,
2022,3,192611434,
2022,41,192611436,
2022,41,192611439,
2022,1,192611443,
2022,41,192611446,
2022,1,192609255,
2022,41,192609257,
2022,38,197551651,
2022,41,192596050,
2022,41,192612209,
2022,1,192609263,
2022,41,192596052,
2022,41,192497705,
2022,41,192497727,
2022,41,192497737,
2022,1,192497748,
2022,41,192497752,
2022,21,192497763,
2022,21,192497776,
2022,7,192500947,
2022,41,192613560,
2022,41,192613562,
2022,41,192613564,
2022,42,192501491,
2022,42,192613567,
2022,41,192610718,
2022,21,192610721,
2022,41,192606775,
2022,5,197346323,
2022,41,192751745,
2022,41,192751746,
2022,41,192568608,
2022,41,192568610,
2022,7,202048138,
2022,7,202048139,
2022,7,202048140,
2022,41,192568870,
2022,41,192569144,
2022,41,192506763,
2022,41,192569145,
2022,41,197313473,
2022,41,197996362,
2022,41,192569153,
2022,41,192569157,
2022,41,192569478,
2022,41,192595451,
2022,41,192506770,
2022,1,192506805,
2022,41,192596091,
2022,41,192596769,
2022,41,192596812,
2022,41,192597151,
2022,3,197301522,
2022,42,192596431,
2022,41,192598706,
2022,41,192505205,
2022,1,192505216,
2022,41,197313551,
2022,41,192505223,
2022,41,202004501,
2022,41,192505231,
2022,38,192505235,
2022,41,192604405,
2022,1,192505240,
2022,41,197313641,
2022,41,192596433,
2022,41,192505250,
2022,41,197309932,
2022,41,197318117,
2022,1,192505260,
2022,42,192805317,
2022,38,192505265,
2022,41,192505267,
2022,21,192596434,
2022,41,192505275,
2022,1,192505276,
2022,39,192505278,
2022,41,192505279,
2022,21,192596435,
2022,41,192497650,
2022,41,192497652,
2022,41,192497661,
2022,41,192805318,
2022,41,192497672,
2022,1,192596443,
2022,41,192596445,
2022,3,192596446,
2022,1,192596451,
2022,1,192596453,
2022,3,192596460,
2022,41,192596836,
2022,41,192597176,
2022,1,192597178,
2022,1,192597179,
2022,21,192597182,
2022,41,197309933,
2022,41,192597226,
2022,41,192597199,
2022,1,192597759,
2022,41,192597766,
2022,41,192597769,
2022,3,192597770,
2022,41,192597772,
2022,39,192805343,
2022,41,192597778,
2022,41,192597780,
2022,3,197466697,
2022,41,192604955,
2022,1,192604961,
2022,41,192604973,
2022,1,192604945,
2022,41,192604950,
2022,41,192604960,
2022,41,192604967,
2022,21,192605372,
2022,41,192605375,
2022,39,192605380,
2022,41,192605381,
2022,39,192605399,
2022,41,192605403,
2022,39,192605406,
2022,5,192605422,
2022,39,192605591,
2022,21,192605592,
2022,21,192605595,
2022,41,192605604,
2022,38,192605702,
2022,41,192605703,
2022,1,192605706,
2022,41,192605843,
2022,41,197551731,
2022,41,192606089,
2022,1,192606094,
2022,39,192606097,
2022,41,192606101,
2022,39,192606103,
2022,41,198052492,
2022,41,197300036,
2022,42,201998251,
2022,42,197310249,
2022,41,192610205,
2022,41,192597801,
2022,41,192598251,
2022,1,192598255,
2022,41,192598260,
2022,41,192598262,
2022,1,192598267,
2022,41,192598280,
2022,1,192598285,
2022,41,192598291,
2022,39,192598719,
2022,41,192598720,
2022,41,192598728,
2022,41,192807814,
2022,41,202004503,
2022,41,197310250,
2022,38,192599430,
2022,41,192599472,
2022,41,192807819,
2022,41,192568634,
2022,1,192568647,
2022,41,192568656,
2022,41,192568662,
2022,41,197551788,
2022,41,192568890,
2022,41,192568892,
2022,39,192568894,
2022,41,192568896,
2022,3,192568899,
2022,21,192807822,
2022,41,192568920,
2022,41,192568924,
2022,41,192568961,
2022,41,192568966,
2022,41,192569230,
2022,41,192569233,
2022,41,192569237,
2022,41,192569247,
2022,41,192569252,
2022,3,192569256,
2022,41,192569257,
2022,21,192569259,
2022,1,192569618,
2022,3,192569619,
2022,41,192569685,
2022,39,192569689,
2022,41,197310679,
2022,41,197310694,
2022,41,192594157,
2022,3,192594657,
2022,39,192594719,
2022,41,192595497,
2022,21,192595500,
2022,21,192595501,
2022,1,192595533,
2022,1,192595536,
2022,1,192595538,
2022,1,192595539,
2022,1,192595541,
2022,1,192595544,
2022,41,192595549,
2022,41,192595550,
2022,21,192595551,
2022,3,192596058,
2022,3,192596059,
2022,1,192596066,
2022,39,192791225,
2022,41,192791238,
2022,1,192791261,
2022,41,192791263,
2022,41,192791264,
2022,41,192791329,
2022,39,192811181,
2022,39,192791339,
2022,1,192791355,
2022,41,192791437,
2022,41,192791445,
2022,3,192791454,
2022,3,192791459,
2022,41,192791460,
2022,5,192791408,
2022,41,192791411,
2022,42,197310898,
2022,41,192603986,
2022,41,192603989,
2022,1,192604185,
2022,41,192604194,
2022,1,192604196,
2022,38,192604198,
2022,41,192604200,
2022,39,192604205,
2022,41,192604208,
2022,41,192604210,
2022,3,192604212,
2022,1,192604213,
2022,3,192604215,
2022,1,192604225,
2022,1,192604229,
2022,1,192604419,
2022,1,192604421,
2022,41,197310904,
2022,1,197318124,
2022,41,192605426,
2022,21,192605624,
2022,41,192605619,
2022,41,192807831,
2022,41,192605632,
2022,41,192807834,
2022,41,192605742,
2022,39,192613479,
2022,41,192605745,
2022,39,192605749,
2022,1,192605751,
2022,3,197551819,
2022,41,192605757,
2022,41,192605759,
2022,41,197996365,
2022,41,197310909,
2022,41,197318128,
2022,41,192605764,
2022,41,192605768,
2022,41,192605770,
2022,1,192605872,
2022,41,192605901,
2022,41,192606105,
2022,3,192606124,
2022,41,192606131,
2022,38,192606134,
2022,41,192606385,
2022,3,192606483,
2022,41,197310914,
2022,41,197318134,
2022,41,192606490,
2022,39,192751430,
2022,1,192606509,
2022,1,192606513,
2022,41,192751431,
2022,1,192751437,
2022,39,192751444,
2022,41,192751445,
2022,41,192751447,
2022,38,192610352,
2022,39,192807851,
2022,41,192606551,
2022,41,192606559,
2022,3,192606562,
2022,39,192606568,
2022,41,192606681,
2022,1,192596105,
2022,3,192596115,
2022,41,192596490,
2022,39,192596496,
2022,38,192596499,
2022,3,192596500,
2022,3,192596501,
2022,41,197310915,
2022,3,192596503,
2022,3,192596505,
2022,41,192596506,
2022,41,192596507,
2022,3,192596508,
2022,41,192596512,
2022,41,192596513,
2022,1,192596515,
2022,41,192596516,
2022,1,192596519,
2022,41,192596523,
2022,41,197551867,
2022,41,192596868,
2022,41,192807865,
2022,41,197318138,
2022,41,192597827,
2022,41,192597829,
2022,41,198052520,
2022,41,192807892,
2022,41,192606693,
2022,38,192606740,
2022,1,192610624,
2022,38,192610625,
2022,41,192610626,
2022,1,192610628,
2022,41,197310921,
2022,41,192610637,
2022,38,192610640,
2022,3,192603991,
2022,41,197310922,
2022,42,197310923,
2022,41,192603998,
2022,41,192807956,
2022,41,197310926,
2022,41,192810025,
2022,3,192810026,
2022,41,197312774,
2022,3,192810027,
2022,41,192604500,
2022,21,192604511,
2022,41,192604513,
2022,1,192604519,
2022,41,192604530,
2022,39,192604532,
2022,41,192604726,
2022,39,192604732,
2022,39,192604738,
2022,41,192604746,
2022,41,192604758,
2022,38,192604785,
2022,3,192598367,
2022,41,192598335,
2022,41,192598732,
2022,41,192598733,
2022,1,192599170,
2022,41,192599504,
2022,38,192599507,
2022,41,192599512,
2022,41,192568667,
2022,41,192568972,
2022,41,192569263,
2022,41,192569274,
2022,39,192569275,
2022,41,192569322,
2022,39,192569665,
2022,41,192569673,
2022,39,192569676,
2022,39,192569713,
2022,41,192569716,
2022,39,192569723,
2022,1,192569724,
2022,3,192594161,
2022,3,192594162,
2022,3,192594163,
2022,41,192594169,
2022,41,192594171,
2022,1,192594184,
2022,1,192594782,
2022,21,202005204,
2022,3,192594848,
2022,42,197312777,
2022,39,192594913,
2022,39,192594935,
2022,41,197312778,
2022,41,192595005,
2022,1,192595065,
2022,38,192595554,
2022,38,192595556,
2022,3,192595505,
2022,41,192595522,
2022,38,192595618,
2022,41,192595632,
2022,41,192810194,
2022,41,192595739,
2022,41,192595747,
2022,3,192596124,
2022,1,192596128,
2022,38,192596129,
2022,1,192596130,
2022,41,192596131,
2022,41,192596135,
2022,41,192596137,
2022,41,192596138,
2022,41,192604444,
2022,21,192604451,
2022,1,192604452,
2022,41,192604461,
2022,41,192604475,
2022,39,192604481,
2022,41,192604483,
2022,1,192604488,
2022,41,192604499,
2022,41,192604638,
2022,3,192604630,
2022,1,192604633,
2022,1,192604636,
2022,1,192604637,
2022,41,192604642,
2022,41,192604657,
2022,41,197346259,
2022,41,192604662,
2022,41,192604691,
2022,41,192605622,
2022,41,192605596,
2022,41,192610096,
2022,41,192605716,
2022,41,192605720,
2022,21,192605722,
2022,3,192605743,
2022,41,197312782,
2022,41,192605744,
2022,1,192605747,
2022,1,192605754,
2022,1,192605756,
2022,1,192605758,
2022,41,192605760,
2022,39,192605762,
2022,39,192605763,
2022,41,192605765,
2022,39,192810181,
2022,3,192605879,
2022,3,192605880,
2022,41,192810247,
2022,39,192606118,
2022,41,192606125,
2022,1,192606136,
2022,41,192810251,
2022,41,197554109,
2022,41,197464360,
2022,41,197464404,
2022,41,197464406,
2022,41,197464411,
2022,41,197464415,
2022,21,197314542,
2022,3,192606146,
2022,41,197464758,
2022,41,192810642,
2022,41,192810645,
2022,1,192606148,
2022,31,202048146,
2022,41,192606149,
2022,41,197554158,
2022,41,197465073,
2022,21,192606151,
2022,39,192606153,
2022,1,197996352,
2022,1,192606155,
2022,41,197314888,
2022,1,192606159,
2022,3,192606160,
2022,21,192606164,
2022,21,192606171,
2022,39,192610208,
2022,41,192610209,
2022,41,192610214,
2022,41,192610217,
2022,41,192610218,
2022,39,192610220,
2022,41,192610224,
2022,1,192611885,
2022,41,192612559,
2022,21,192810647,
2022,38,192612565,
2022,41,192612566,
2022,41,192612567,
2022,38,192612568,
2022,41,192612569,
2022,41,192610262,
2022,41,192610263,
2022,41,192610265,
2022,41,192610266,
2022,41,192608726,
2022,41,192606469,
2022,21,192606482,
2022,41,197469686,
2022,39,197315257,
2022,39,197346261,
2022,1,192751433,
2022,3,192751443,
2022,1,192606552,
2022,1,192606561,
2022,39,192606680,
2022,41,192810652,
2022,41,192810654,
2022,39,192596486,
2022,1,192596530,
2022,7,192596537,
2022,1,192596538,
2022,41,192596554,
2022,38,192596855,
2022,1,192597267,
2022,1,192810655,
2022,21,192597281,
2022,21,192597821,
2022,3,192610612,
2022,41,192606739,
2022,41,192606742,
2022,39,192810689,
2022,41,192606744,
2022,41,192606745,
2022,39,192604237,
2022,1,192604502,
2022,39,192604509,
2022,41,192604526,
2022,1,197996366,
2022,41,192610086,
2022,1,192604690,
2022,1,192604694,
2022,1,197996367,
2022,41,192604698,
2022,41,197315273,
2022,39,197346264,
2022,39,192604769,
2022,41,192598368,
2022,41,192598379,
2022,41,192598736,
2022,41,192599158,
2022,1,192810698,
2022,41,192599173,
2022,41,192599503,
2022,3,192599505,
2022,21,192599506,
2022,21,192599509,
2022,1,192599511,
2022,38,192568973,
2022,1,192569267,
2022,41,192751365,
2022,1,197466717,
2022,41,192569671,
2022,41,192569728,
2022,3,192594177,
2022,1,192594182,
2022,41,192594186,
2022,41,192594188,
2022,41,192594861,
2022,21,197315558,
2022,42,197315075,
2022,41,197315045,
2022,41,197995624,
2022,41,197315051,
2022,41,197313833,
2022,41,192596148,
2022,1,192596534,
2022,41,192596536,
2022,41,192596549,
2022,41,192596552,
2022,1,197313836,
2022,39,192596553,
2022,3,192596556,
2022,21,192596558,
2022,41,192795241,
2022,41,192791424,
2022,41,197556875,
2022,41,197315083,
2022,1,192791427,
2022,41,192791428,
2022,41,192791511,
2022,1,192791532,
2022,41,192791533,
2022,41,192791539,
2022,41,192791540,
2022,41,192791542,
2022,1,192791546,
2022,1,192791551,
2022,41,192791552,
2022,41,192791554,
2022,1,192791555,
2022,41,192791557,
2022,41,192791558,
2022,1,192791562,
2022,1,192791564,
2022,1,192791565,
2022,3,192791588,
2022,41,197556913,
2022,39,192596559,
2022,3,192596564,
2022,41,192596567,
2022,3,192596568,
2022,41,192596572,
2022,41,192596871,
2022,41,192596879,
2022,3,192596883,
2022,1,192596887,
2022,41,192795400,
2022,1,192596891,
2022,41,192596896,
2022,1,192596903,
2022,1,192596908,
2022,1,192596923,
2022,41,192596933,
2022,39,192597292,
2022,38,192597843,
2022,1,192597845,
2022,1,192597872,
2022,41,192597873,
2022,41,192598338,
2022,21,197315102,
2022,38,192598342,
2022,41,192598343,
2022,1,192598344,
2022,1,192598348,
2022,1,192598349,
2022,1,192598350,
2022,1,192598394,
2022,1,192598395,
2022,41,192598397,
2022,41,192598405,
2022,3,192598743,
2022,3,192598744,
2022,41,197315413,
2022,41,197313838,
2022,21,192599121,
2022,41,192599522,
2022,1,192599525,
2022,41,192610071,
2022,41,192599526,
2022,41,192795402,
2022,41,192795407,
2022,1,192610226,
2022,1,192610231,
2022,41,192610234,
2022,41,198016021,
2022,21,201997928,
2022,41,192608753,
2022,21,192606615,
2022,41,192606624,
2022,41,192610367,
2022,41,192610480,
2022,38,192610483,
2022,38,192610484,
2022,3,192610646,
2022,3,192795413,
2022,41,192603952,
2022,1,192603954,
2022,39,192604244,
2022,38,192604801,
2022,41,192604770,
2022,41,197560287,
2022,41,192604791,
2022,42,192604814,
2022,41,197315415,
2022,1,192604826,
2022,41,192604832,
2022,39,192604843,
2022,41,192604849,
2022,41,192604854,
2022,39,192604837,
2022,41,192604840,
2022,41,192605029,
2022,41,192605053,
2022,39,192605059,
2022,41,192605082,
2022,41,192605090,
2022,1,192605093,
2022,39,192605101,
2022,41,197315419,
2022,41,197315381,
2022,3,197313204,
2022,41,192795417,
2022,1,192795420,
2022,41,192795422,
2022,1,192795425,
2022,3,192795591,
2022,3,192795596,
2022,41,197722288,
2022,21,192795563,
2022,1,192795574,
2022,39,192795865,
2022,41,192795944,
2022,41,192796023,
2022,41,192796046,
2022,41,192796054,
2022,41,192796292,
2022,21,192796302,
2022,41,192796594,
2022,41,192796603,
2022,3,192796616,
2022,5,192796619,
2022,1,192796621,
2022,1,192796880,
2022,39,192796889,
2022,41,192796898,
2022,3,192797062,
2022,1,192811217,
2022,41,192797072,
2022,21,192797077,
2022,41,192797134,
2022,39,192797177,
2022,41,192797202,
2022,41,192802951,
2022,41,192803154,
2022,41,192804517,
2022,5,192804568,
2022,41,192805476,
2022,38,192805505,
2022,41,197315384,
2022,41,197315386,
2022,41,197315387,
2022,41,197315693,
2022,41,197597788,
2022,41,197315695,
2022,41,197315700,
2022,1,197313209,
2022,41,192805667,
2022,41,192805712,
2022,41,197469710,
2022,41,197469782,
2022,41,197469665,
2022,41,197470147,
2022,41,197470171,
2022,41,197469722,
2022,41,197469737,
2022,41,197469729,
2022,41,197469792,
2022,41,197469798,
2022,41,197469806,
2022,41,197469812,
2022,41,197469887,
2022,41,197469895,
2022,41,197469851,
2022,41,197469904,
2022,21,192806684,
2022,42,197469918,
2022,21,192806685,
2022,41,197469927,
2022,41,197995640,
2022,41,197995768,
2022,41,197995938,
2022,41,197995941,
2022,41,197995942,
2022,41,197995922,
2022,41,197995925,
2022,41,197995930,
2022,41,201998282,
2022,41,197995933,
2022,41,197995935,
2022,41,197995960,
2022,41,197994873,
2022,41,197994877,
2022,41,197994887,
2022,41,197994893,
2022,41,197994906,
2022,41,197994931,
2022,41,201999260,
2022,41,201999262,
2022,41,201999263,
2022,41,202028169,
2022,42,202028273,
2022,5,202047335,
2022,7,201505304,
2022,41,201505421,
2022,38,197313851,
2022,41,201504763,
2022,21,201504764,
2022,41,192808061,
2022,41,201505037,
2022,41,192808598,
2022,38,201505694,
2022,1,192808611,
2022,38,192808624,
2022,38,201505263,
2022,41,201502700,
2022,41,192808711,
2022,41,201505270,
2022,3,192808264,
2022,41,192808277,
2022,41,201505273,
2022,41,201505404,
2022,41,201505598,
2022,41,201505727,
2022,21,192808356,
2022,41,201502796,
2022,41,201502797,
2022,41,201503750,
2022,3,192810330,
2022,41,201504050,
2022,1,192810341,
2022,41,192810354,
2022,41,201502966,
2022,3,192810380,
2022,39,192805944,
2022,41,201504059,
2022,41,201504092,
2022,1,192805962,
2022,41,192805990,
2022,39,192806004,
2022,1,192806017,
2022,39,201503209,
2022,41,201504137,
2022,41,192806128,
2022,41,192806261,
2022,41,192806296,
2022,41,192806368,
2022,41,192806460,
2022,38,192806473,
2022,41,192806486,
2022,41,201504139,
2022,41,198016046,
2022,41,201504437,
2022,39,192806535,
2022,41,192810978,
2022,1,201505615,
2022,21,192810938,
2022,3,198016060,
2022,41,192810939,
2022,41,192810940,
2022,38,192810942,
2022,41,201505630,
2022,41,201503079,
2022,41,201503259,
2022,41,201503264,
2022,41,201503279,
2022,42,201503280,
2022,41,201505423,
2022,39,201505583,
2022,41,201503056,
2022,41,201509875,
2022,41,201503210,
2022,41,202024883,
2022,38,202016485,
2022,41,201375799,
2022,41,201409240,
2022,41,197598688,
2022,41,192810960,
2022,41,192810963,
2022,21,192810965,
2022,41,198016089,
2022,38,192811018,
2022,41,192811019,
2022,41,198005475,
2022,41,192811023,
2022,41,192811051,
2022,3,197313211,
2022,41,192811069,
2022,41,192811070,
2022,38,192811032,
2022,41,192811033,
2022,3,192811036,
2022,42,201432666,
2022,41,192807563,
2022,41,201451805,
2022,41,201503697,
2022,41,201503701,
2022,41,201504004,
2022,41,201504007,
2022,41,201504009,
2022,41,201504012,
2022,41,197313855,
2022,41,201591507,
2022,41,201593001,
2022,41,201593002,
2022,21,201593007,
2022,41,192807613,
2022,31,201593008,
2022,41,201593009,
2022,41,192807654,
2022,41,201593010,
2022,41,201593011,
2022,41,201593012,
2022,36,201593012,
2022,41,201593185,
2022,41,201594809,
2022,41,201594812,
2022,41,201595119,
2022,41,201496363,
2022,41,201497563,
2022,41,192807758,
2022,1,192807772,
2022,41,192807785,
2022,41,192809744,
2022,41,192809756,
2022,41,192809779,
2022,41,192809848,
2022,1,192809860,
2022,3,192809873,
2022,41,197227968,
2022,41,197227946,
2022,21,180317615,
2022,38,197599445,
2022,21,197227981,
2022,3,192809931,
2022,41,192809941,
2022,41,197227950,
2022,38,192809957,
2022,42,180317758,
2022,3,192809980,
2022,41,192810006,
2022,1,192810607,
2022,41,192810608,
2022,1,192810611,
2022,3,192810619,
2022,41,192810630,
2022,41,192811258,
2022,41,197599781,
2022,41,192810669,
2022,41,197600098,
2022,41,192796850,
2022,39,192796860,
2022,21,192796865,
2022,3,192797024,
2022,1,198005477,
2022,3,192797038,
2022,41,197228041,
2022,38,202022028,
2022,21,182866849,
2022,21,182866850,
2022,41,180318494,
2022,41,197228045,
2022,41,180318497,
2022,1,197313866,
2022,1,192797048,
2022,1,192797053,
2022,3,192801187,
2022,1,192802697,
2022,3,192802729,
2022,41,197228048,
2022,41,197228051,
2022,41,197231890,
2022,41,197228087,
